Unnamed: 0,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용자 제한,주소2,lat,lng
234,환경부(한국자동차환경협회),맑은물상상누리,21,DC콤보,경기도,시흥시,경기도 시흥시 공단2대로 14,제한없음,단2대로 14,37.3372554793139,126.696725719058
235,환경부(한국자동차환경협회),맑은물상상누리,22,DC콤보,경기도,시흥시,경기도 시흥시 공단2대로 14,제한없음,단2대로 14,37.3372554793139,126.696725719058
254,환경부(한국자동차환경협회),목감 제4공영주차장,1,DC콤보,경기도,시흥시,경기도 시흥시 조남동 656,제한없음,남동 656,37.3781017342672,126.853911098521
255,환경부(한국자동차환경협회),문산체육공원,1,DC콤보,경기도,파주시,경기도 파주시 문산읍 율곡로 402,제한없음,산읍 율곡로 402,37.8838760611351,126.793199853797
258,환경부(한국자동차환경협회),물왕영업소,1,DC차데모+AC3상+DC콤보,경기도,시흥시,경기도 시흥시 금이진말길 34,제한없음,이진말길 34,37.3920542984664,126.82888624802
259,환경부(한국자동차환경협회),물왕영업소,2,DC차데모+AC3상+DC콤보,경기도,시흥시,경기도 시흥시 금이진말길 34,제한없음,이진말길 34,37.3920542984664,126.82888624802
266,환경부(한국자동차환경협회),반월역환승주차장,1,DC차데모+AC3상+DC콤보,경기도,안산시,경기도 안산시 단원구 건건동 535-14,제한없음,원구 건건동 535-14,0,0
267,환경부(한국자동차환경협회),배곧 제11공영주차장,1,DC콤보,경기도,시흥시,경기도 시흥시 서울대학로264번길 45,제한없음,울대학로264번길 45,37.3672726232906,126.729264052805
268,환경부(한국자동차환경협회),배곧 제12공영주차장,1,DC콤보,경기도,시흥시,경기도 시흥시 정왕동 2579,제한없음,왕동 2579,0,0
269,환경부(한국자동차환경협회),배곧 제13공영주차장,1,DC콤보,경기도,시흥시,경기도 시흥시 정왕동 1771-23,제한없음,왕동 1771-23,0,0
270,환경부(한국자동차환경협회),배곧 제1공영주차장,1,DC콤보,경기도,시흥시,경기도 시흥시 정왕동 2394,제한없음,왕동 2394,0,0
271,환경부(한국자동차환경협회),배곧 제2공영주차장,1,DC콤보,경기도,시흥시,경기도 시흥시 정왕동 2402,제한없음,왕동 2402,0,0
272,환경부(한국자동차환경협회),배곧 제3공영주차장,1,DC콤보,경기도,시흥시,경기도 시흥시 정왕동 2446,제한없음,왕동 2446,0,0
273,환경부(한국자동차환경협회),배곧 제4공영주차장,1,DC콤보,경기도,시흥시,경기도 시흥시 정왕동 2421,제한없음,왕동 2421,0,0
274,환경부(한국자동차환경협회),배곧 제6공영주차장,1,DC콤보,경기도,시흥시,경기도 시흥시 정왕동 2466,제한없음,왕동 2466,0,0
275,환경부(한국자동차환경협회),백석천 제1지하주차장(건물식/지하),1,DC콤보,경기도,의정부시,경기도 의정부시 시민로 12,제한없음,시민로 12,37.7375816349777,127.036373786415
276,환경부(한국자동차환경협회),백석천지하2 공영주차장,1,DC차데모+AC3상+DC콤보,경기도,의정부시,경기도 의정부시 시민로19번길 13 지하2층 M50 기둥옆,제한없음,시민로19번길 13 지하2층 M50 기둥옆,37.7386919024333,127.035776552447
277,환경부(한국자동차환경협회),법원읍 행정복지센터,21,DC콤보,경기도,파주시,경기도 파주시 법원읍 법원리 376-1,제한없음,원읍 법원리 376-1,37.849002920615,126.88239366185
278,환경부(한국자동차환경협회),법원읍 행정복지센터,22,DC콤보,경기도,파주시,경기도 파주시 법원읍 법원리 376-1,제한없음,원읍 법원리 376-1,37.849002920615,126.88239366185
281,환경부(한국자동차환경협회),보개면주민센터 주차장,21,DC콤보,경기도,안성시,경기도 안성시 보개면 보개원삼로 220,제한없음,개면 보개원삼로 220,37.0230248002138,127.290874079732
282,환경부(한국자동차환경협회),보개면주민센터 주차장,22,DC콤보,경기도,안성시,경기도 안성시 보개면 보개원삼로 220,제한없음,개면 보개원삼로 220,37.0230248002138,127.290874079732
283,환경부(한국자동차환경협회),본오1동행정복지센터,1,DC콤보,경기도,안산시,경기도 안산시 상록구 샘골로 16,제한없음,록구 샘골로 16,37.2851064612367,126.864249576126
284,환경부(한국자동차환경협회),본오동56호무료주차장,1,DC콤보,경기도,안산시,경기도 안산시 상록구 본오동 1080,제한없음,록구 본오동 1080,37.2999923057292,126.876584995859
291,환경부(한국자동차환경협회),북한산국립공원 원도봉 제3주차장,1,DC차데모+AC3상+DC콤보,경기도,의정부시,경기도 의정부시 호원동 229-160,제한없음,호원동 229-160,37.7057184969838,127.037200101618
292,환경부(한국자동차환경협회),북한산국립공원 원도봉 제3주차장,2,DC차데모+AC3상+DC콤보,경기도,의정부시,경기도 의정부시 호원동 229-160,제한없음,호원동 229-160,37.7057184969838,127.037200101618
294,환경부(한국자동차환경협회),비둘기낭 캠핑장,21,DC콤보,경기도,포천시,경기도 포천시 영북면 대회산리 451,제한없음,북면 대회산리 451,38.0771851478004,127.220380183485
295,환경부(한국자동차환경협회),비둘기낭 캠핑장,22,DC콤보,경기도,포천시,경기도 포천시 영북면 대회산리 451,제한없음,북면 대회산리 451,38.0771851478004,127.220380183485
296,환경부(한국자동차환경협회),비둘기낭폭포 주차장,41,DC콤보,경기도,포천시,경기도 포천시 영북면 대회산리 408-3,제한없음,북면 대회산리 408-3,38.0784759415442,127.218858052843
297,환경부(한국자동차환경협회),비둘기낭폭포 주차장,42,DC콤보,경기도,포천시,경기도 포천시 영북면 대회산리 408-3,제한없음,북면 대회산리 408-3,38.0784759415442,127.218858052843
298,환경부(한국자동차환경협회),비둘기낭폭포 주차장,43,DC콤보,경기도,포천시,경기도 포천시 영북면 대회산리 408-3,제한없음,북면 대회산리 408-3,38.0784759415442,127.218858052843
299,환경부(한국자동차환경협회),비둘기낭폭포 주차장,44,DC콤보,경기도,포천시,경기도 포천시 영북면 대회산리 408-3,제한없음,북면 대회산리 408-3,38.0784759415442,127.218858052843
302,환경부(한국자동차환경협회),사동124호무료주차장,1,DC콤보,경기도,안산시,경기도 안산시 상록구 사동 854-2,제한없음,록구 사동 854-2,37.2854325297428,126.848141034796
303,환경부(한국자동차환경협회),사동47호무료주차장,21,DC콤보,경기도,안산시,경기도 안산시 상록구 사동 1466-16,제한없음,록구 사동 1466-16,37.2983836229123,126.849652062485
304,환경부(한국자동차환경협회),사동47호무료주차장,22,DC콤보,경기도,안산시,경기도 안산시 상록구 사동 1466-16,제한없음,록구 사동 1466-16,37.2983836229123,126.849652062485
305,환경부(한국자동차환경협회),산정지 주차장,1,DC차데모+AC3상+DC콤보,경기도,포천시,경기도 포천시 영북면 산정리 451-3,제한없음,북면 산정리 451-3,38.0660970177824,127.31577753857
310,환경부(한국자동차환경협회),상록구청,1,DC콤보,경기도,안산시,경기도 안산시 상록구 석호로 110,제한없음,록구 석호로 110,37.3013353982266,126.846409976814
311,환경부(한국자동차환경협회),상번천리공영주차장,21,DC콤보,경기도,광주시,경기도 광주시 남한산성면 상번천리 836,제한없음,한산성면 상번천리 836,37.4480159847311,127.262619764905
312,환경부(한국자동차환경협회),상번천리공영주차장,22,DC콤보,경기도,광주시,경기도 광주시 남한산성면 상번천리 836,제한없음,한산성면 상번천리 836,37.4480159847311,127.262619764905
313,환경부(한국자동차환경협회),생태경관단지 주차장,41,DC콤보,경기도,포천시,경기도 포천시 관인면 중리 526-9,제한없음,인면 중리 526-9,38.083993294935,127.208063205566
314,환경부(한국자동차환경협회),생태경관단지 주차장,42,DC콤보,경기도,포천시,경기도 포천시 관인면 중리 526-9,제한없음,인면 중리 526-9,38.083993294935,127.208063205566
315,환경부(한국자동차환경협회),생태경관단지 주차장,43,DC콤보,경기도,포천시,경기도 포천시 관인면 중리 526-9,제한없음,인면 중리 526-9,38.083993294935,127.208063205566
316,환경부(한국자동차환경협회),생태경관단지 주차장,44,DC콤보,경기도,포천시,경기도 포천시 관인면 중리 526-9,제한없음,인면 중리 526-9,38.083993294935,127.208063205566
317,환경부(한국자동차환경협회),서수원칠보체육관,11,DC콤보,경기도,수원시,경기도 수원시 권선구 서수원로577번길 171,제한없음,선구 서수원로577번길 171,37.2762903888499,126.948311380327
318,환경부(한국자동차환경협회),서수원칠보체육관,12,DC콤보,경기도,수원시,경기도 수원시 권선구 서수원로577번길 171,제한없음,선구 서수원로577번길 171,37.2762903888499,126.948311380327
323,환경부(한국자동차환경협회),서오릉관리소(조선왕릉서부지구관리소),21,DC콤보,경기도,고양시,경기도 고양시 덕양구 용두동 2-71,제한없음,양구 용두동 2-71,37.622664182451,126.90087890608
324,환경부(한국자동차환경협회),서오릉관리소(조선왕릉서부지구관리소),22,DC콤보,경기도,고양시,경기도 고양시 덕양구 용두동 2-71,제한없음,양구 용두동 2-71,37.622664182451,126.90087890608
327,환경부(한국자동차환경협회),선단동주민센터,21,DC콤보,경기도,포천시,경기도 포천시 삼육사로 2186번길 11,제한없음,육사로 2186번길 11,37.8541729291896,127.159169138777
328,환경부(한국자동차환경협회),선단동주민센터,22,DC콤보,경기도,포천시,경기도 포천시 삼육사로 2186번길 11,제한없음,육사로 2186번길 11,37.8541729291896,127.159169138777
329,환경부(한국자동차환경협회),선단동체육센터,1,DC콤보,경기도,포천시,경기도 포천시 송선로 352,제한없음,선로 352,37.8621830799398,127.15506473071
330,환경부(한국자동차환경협회),선돌공원,1,DC차데모+AC3상+DC콤보,경기도,양주시,경기도 양주시 옥정동 580,제한없음,정동 580,0,0
331,환경부(한국자동차환경협회),선돌공원,11,DC콤보,경기도,양주시,경기도 양주시 옥정동 580,제한없음,정동 580,0,0
332,환경부(한국자동차환경협회),선돌공원,12,DC콤보,경기도,양주시,경기도 양주시 옥정동 580,제한없음,정동 580,0,0
333,환경부(한국자동차환경협회),선부동140호 주차장,1,DC콤보,경기도,안산시,경기도 안산시 단원구 선부동 677-6,제한없음,원구 선부동 677-6,37.3467565573295,126.807505550739
334,환경부(한국자동차환경협회),선부동26호무료주차장,1,DC콤보,경기도,안산시,경기도 안산시 단원구 선부동 703-2,제한없음,원구 선부동 703-2,37.3440422309393,126.803463462521
335,환경부(한국자동차환경협회),선부동52호 주차장,1,DC콤보,경기도,안산시,경기도 안산시 단원구 선부동 1121-14,제한없음,원구 선부동 1121-14,37.3469423678892,126.812339864372
336,환경부(한국자동차환경협회),설운체육공원,1,DC콤보,경기도,포천시,경기도 포천시 해룡로 79,제한없음,룡로 79,37.8585125162689,127.139812671369
346,환경부(한국자동차환경협회),성포안산농협뒤,21,DC콤보,경기도,안산시,경기도 안산시 상록구 140,제한없음,록구 140,0,0
347,환경부(한국자동차환경협회),성포안산농협뒤,22,DC콤보,경기도,안산시,경기도 안산시 상록구 140,제한없음,록구 140,0,0
348,환경부(한국자동차환경협회),성호공원 주차장,11,DC콤보,경기도,안산시,경기도 안산시 상록구 이동 620,제한없음,록구 이동 620,37.3119423843912,126.864171783634
349,환경부(한국자동차환경협회),성호공원 주차장,12,DC콤보,경기도,안산시,경기도 안산시 상록구 이동 620,제한없음,록구 이동 620,37.3119423843912,126.864171783634
350,환경부(한국자동차환경협회),성호공원 주차장,13,DC콤보,경기도,안산시,경기도 안산시 상록구 이동 620,제한없음,록구 이동 620,37.3119423843912,126.864171783634
351,환경부(한국자동차환경협회),성호공원 주차장,14,DC콤보,경기도,안산시,경기도 안산시 상록구 이동 620,제한없음,록구 이동 620,37.3119423843912,126.864171783634
352,환경부(한국자동차환경협회),세광주유소,91,DC콤보,경기도,파주시,경기도 파주시 광탄면 부흥로 303,제한없음,탄면 부흥로 303,37.8020425790938,126.880955923705
353,환경부(한국자동차환경협회),세류역 환승주차장,1,DC차데모+AC3상+DC콤보,경기도,수원시,경기도 수원시 권선구 장지동 45-1,제한없음,선구 장지동 45-1,37.243224841106,127.014614546974
