운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용가능시간,이용자 제한,급속충전량,비고,주소2
제주특별자치도,제주시청 열린정보센터(지하),3,AC완속,제주특별자치도,제주시,제주특별자치도 제주시 광양9길 17(이도이동),24시간 이용가능,제한없음,,,광양9길 17(이도이동)
제주특별자치도,제주시청 직장어린이집,1,AC완속,제주특별자치도,제주시,제주특별자치도 제주시 동광로6길 22(이도이동),24시간 이용가능,제한없음,,,동광로6길 22(이도이동)
제주특별자치도,제주시청 직장어린이집,2,AC완속,제주특별자치도,제주시,제주특별자치도 제주시 동광로6길 22(이도이동),24시간 이용가능,제한없음,,,동광로6길 22(이도이동)
제주특별자치도,제주시청 직장어린이집,3,AC완속,제주특별자치도,제주시,제주특별자치도 제주시 동광로6길 22(이도이동),24시간 이용가능,제한없음,,,동광로6길 22(이도이동)
제주특별자치도,제주시청 직장어린이집,4,AC완속,제주특별자치도,제주시,제주특별자치도 제주시 동광로6길 22(이도이동),24시간 이용가능,제한없음,,,동광로6길 22(이도이동)
제주특별자치도,제주애덕의집,1,DC차데모+AC3상+DC콤보,제주특별자치도,제주시,제주특별자치도 제주시 기와5길 87(화북이동 5625-5),24시간 이용가능,제한없음,,,기와5길 87(화북이동 5625-5)
제주특별자치도,제주양로원,1,DC차데모+AC3상+DC콤보,제주특별자치도,제주시,제주특별자치도 제주시 장군내길 68-1(도평동 1026),24시간 이용가능,제한없음,,,장군내길 68-1(도평동 1026)
제주특별자치도,제주연구원,1,DC차데모+AC3상+DC콤보,제주특별자치도,제주시,제주특별자치도 제주시 아연로 253,24시간 이용가능,제한없음,,,아연로 253
제주특별자치도,제주영상미디어센터,1,DC차데모+AC3상+DC콤보,제주특별자치도,제주시,제주특별자치도 제주시 신산로 82(일도이동 837-20),24시간 이용가능,제한없음,,,신산로 82(일도이동 837-20)
제주특별자치도,제주영상미디어센터,2,DC차데모+AC3상+DC콤보,제주특별자치도,제주시,제주특별자치도 제주시 신산로 82(일도이동 837-20),24시간 이용가능,제한없음,,,신산로 82(일도이동 837-20)
제주특별자치도,제주월드컵경기장,1,DC차데모+AC3상+DC콤보,제주특별자치도,서귀포시,제주특별자치도 서귀포시 월드컵로 31(법환동 914),24시간 이용가능,제한없음,,, 월드컵로 31(법환동 914)
