운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용자 제한
파워큐브,청솔마을성원7단지,5,AC완속,경기도,성남시,경기도 성남시 분당구 미금로 251(143 청솔마을),거주자외 출입제한
파워큐브,청솔마을성원7단지,6,AC완속,경기도,성남시,경기도 성남시 분당구 미금로 251(143 청솔마을),거주자외 출입제한
파워큐브,청솔마을성원7단지,7,AC완속,경기도,성남시,경기도 성남시 분당구 미금로 251(143 청솔마을),거주자외 출입제한
파워큐브,청솔마을성원7단지,8,AC완속,경기도,성남시,경기도 성남시 분당구 미금로 251(143 청솔마을),거주자외 출입제한
파워큐브,청솔마을성원7단지,9,AC완속,경기도,성남시,경기도 성남시 분당구 미금로 251(143 청솔마을),거주자외 출입제한
파워큐브,청솔마을성원7단지,10,AC완속,경기도,성남시,경기도 성남시 분당구 미금로 251(143 청솔마을),거주자외 출입제한
파워큐브,청솔마을성원7단지,11,AC완속,경기도,성남시,경기도 성남시 분당구 미금로 251(143 청솔마을),거주자외 출입제한
파워큐브,청솔마을성원7단지,12,AC완속,경기도,성남시,경기도 성남시 분당구 미금로 251(143 청솔마을),거주자외 출입제한
파워큐브,청솔마을성원7단지,13,AC완속,경기도,성남시,경기도 성남시 분당구 미금로 251(143 청솔마을),거주자외 출입제한
파워큐브,청송현대홈타운2단지아파트,1,AC완속,경기도,김포시,경기도 김포시 청송로 20,거주자외 출입제한
파워큐브,청송현대홈타운2단지아파트,2,AC완속,경기도,김포시,경기도 김포시 청송로 20,거주자외 출입제한
파워큐브,청송현대홈타운2단지아파트,3,AC완속,경기도,김포시,경기도 김포시 청송로 20,거주자외 출입제한
파워큐브,청송현대홈타운2단지아파트,4,AC완속,경기도,김포시,경기도 김포시 청송로 20,거주자외 출입제한
파워큐브,청송현대홈타운2단지아파트,5,AC완속,경기도,김포시,경기도 김포시 청송로 20,거주자외 출입제한
파워큐브,청송현대홈타운2단지아파트,6,AC완속,경기도,김포시,경기도 김포시 청송로 20,거주자외 출입제한
파워큐브,청송현대홈타운2단지아파트,7,AC완속,경기도,김포시,경기도 김포시 청송로 20,거주자외 출입제한
파워큐브,청송현대홈타운2단지아파트,8,AC완속,경기도,김포시,경기도 김포시 청송로 20,거주자외 출입제한
파워큐브,청송현대홈타운2단지아파트,9,AC완속,경기도,김포시,경기도 김포시 청송로 20,거주자외 출입제한
파워큐브,청송현대홈타운2단지아파트,10,AC완속,경기도,김포시,경기도 김포시 청송로 20,거주자외 출입제한
파워큐브,청원벽산아파트입주자대표회의,1,AC완속,경기도,고양시,경기도 고양시 일산서구 가좌2로 53,거주자외 출입제한
파워큐브,청원벽산아파트입주자대표회의,2,AC완속,경기도,고양시,경기도 고양시 일산서구 가좌2로 53,거주자외 출입제한
파워큐브,청원벽산아파트입주자대표회의,3,AC완속,경기도,고양시,경기도 고양시 일산서구 가좌2로 53,거주자외 출입제한
파워큐브,청평 한일청구아파트입주자대표회의,1,AC완속,경기도,가평군,경기도 가평군 청평면 경춘로 807-12(470-37 청평청구아파트),거주자외 출입제한
파워큐브,청평 한일청구아파트입주자대표회의,2,AC완속,경기도,가평군,경기도 가평군 청평면 경춘로 807-12(470-37 청평청구아파트),거주자외 출입제한
파워큐브,청평 한일청구아파트입주자대표회의,3,AC완속,경기도,가평군,경기도 가평군 청평면 경춘로 807-12(470-37 청평청구아파트),거주자외 출입제한
파워큐브,청평 한일청구아파트입주자대표회의,4,AC완속,경기도,가평군,경기도 가평군 청평면 경춘로 807-12(470-37 청평청구아파트),거주자외 출입제한
파워큐브,청평 한일청구아파트입주자대표회의,5,AC완속,경기도,가평군,경기도 가평군 청평면 경춘로 807-12(470-37 청평청구아파트),거주자외 출입제한
파워큐브,청평경남아너스빌입주자대표회의,1,AC완속,경기도,가평군,경기도 가평군 청평면 골안길 7-28(청평 경남아너스빌),거주자외 출입제한
파워큐브,청평경남아너스빌입주자대표회의,2,AC완속,경기도,가평군,경기도 가평군 청평면 골안길 7-28(청평 경남아너스빌),거주자외 출입제한
파워큐브,청평경남아너스빌입주자대표회의,3,AC완속,경기도,가평군,경기도 가평군 청평면 골안길 7-28(청평 경남아너스빌),거주자외 출입제한
파워큐브,청평경남아너스빌입주자대표회의,4,AC완속,경기도,가평군,경기도 가평군 청평면 골안길 7-28(청평 경남아너스빌),거주자외 출입제한
파워큐브,청평경남아너스빌입주자대표회의,5,AC완속,경기도,가평군,경기도 가평군 청평면 골안길 7-28(청평 경남아너스빌),거주자외 출입제한
파워큐브,청학주공5단지아파트,1,AC완속,경기도,남양주시,경기도 남양주시 별내면 청학로68번길 6(412 청학주공5단지아파트),거주자 외 출입제한
파워큐브,청학주공5단지아파트,2,AC완속,경기도,남양주시,경기도 남양주시 별내면 청학로68번길 6(412 청학주공5단지아파트),거주자 외 출입제한
파워큐브,청학주공5단지아파트,3,AC완속,경기도,남양주시,경기도 남양주시 별내면 청학로68번길 6(412 청학주공5단지아파트),거주자 외 출입제한
파워큐브,청학주공5단지아파트,4,AC완속,경기도,남양주시,경기도 남양주시 별내면 청학로68번길 6(412 청학주공5단지아파트),거주자 외 출입제한
파워큐브,청학주공5단지아파트,5,AC완속,경기도,남양주시,경기도 남양주시 별내면 청학로68번길 6(412 청학주공5단지아파트),거주자 외 출입제한
파워큐브,청학주공5단지아파트,6,AC완속,경기도,남양주시,경기도 남양주시 별내면 청학로68번길 6(412 청학주공5단지아파트),거주자 외 출입제한
파워큐브,초당마을삼부르네상스13단지아파트,1,AC완속,경기도,용인시,경기도 용인시 기흥구 동백1로 12(1046 초당마을삼부르네상스아파트),거주자외 출입제한
파워큐브,초당마을삼부르네상스13단지아파트,2,AC완속,경기도,용인시,경기도 용인시 기흥구 동백1로 12(1046 초당마을삼부르네상스아파트),거주자외 출입제한
파워큐브,초당마을삼부르네상스13단지아파트,3,AC완속,경기도,용인시,경기도 용인시 기흥구 동백1로 12(1046 초당마을삼부르네상스아파트),거주자외 출입제한
